shipdate-clean,PRODUCTGROUPNAME,totalprice
2012-04-23,ARTWORK,1003.55
2012-04-23,BOOK,640.69
2012-04-23,OCCASION,17.71
2012-04-24,ARTWORK,640.9000000000001
2012-04-24,BOOK,1342.82
2012-04-24,CALENDAR,43.93
2012-04-24,GAME,39.0
2012-04-24,OCCASION,132.8
2012-04-25,ARTWORK,565.0
2012-04-25,BOOK,2397.7899999999995
2012-04-25,OCCASION,121.0
2012-04-26,APPAREL,14.19
2012-04-26,ARTWORK,1530.07
2012-04-26,BOOK,1220.6999999999998
2012-04-26,OCCASION,523.76
2012-04-26,OTHER,65.0
2012-04-27,ARTWORK,599.3000000000002
2012-04-27,BOOK,1124.63
2012-04-27,GAME,13.0
2012-04-27,OCCASION,91.57000000000001
2012-04-28,OCCASION,0.0
2012-04-30,APPAREL,141.9
2012-04-30,ARTWORK,3893.55
2012-04-30,OCCASION,34.95
2012-04-30,OTHER,28.48
2012-05-01,ARTWORK,2220.0
2012-05-01,BOOK,258.26
2012-05-01,CALENDAR,39.95
2012-05-02,ARTWORK,521.05
2012-05-02,BOOK,32.75
2012-05-02,CALENDAR,11.99
2012-05-02,GAME,72.0
2012-05-02,OCCASION,654.1899999999999
2012-05-03,ARTWORK,292.25
2012-05-03,BOOK,202.64999999999998
2012-05-03,CALENDAR,13.5
2012-05-04,ARTWORK,913.55
2012-05-04,BOOK,187.8
2012-05-04,GAME,30.0
2012-05-05,APPAREL,103.94999999999999
2012-05-05,BOOK,346.8
2012-05-05,CALENDAR,39.95
2012-05-05,OCCASION,38.9
2012-05-07,APPAREL,207.77999999999997
2012-05-07,ARTWORK,1813.1799999999998
2012-05-07,BOOK,999.1899999999999
2012-05-07,GAME,29.0
2012-05-07,OCCASION,595.92
2012-05-08,APPAREL,157.89999999999998
2012-05-08,ARTWORK,1051.5
2012-05-08,BOOK,588.42
2012-05-08,OCCASION,66.67
2012-05-09,APPAREL,15.95
2012-05-09,ARTWORK,3586.67
2012-05-09,BOOK,345.06999999999994
2012-05-09,OCCASION,94.0
2012-05-10,APPAREL,73.02999999999999
2012-05-10,ARTWORK,568.55
2012-05-10,BOOK,1480.31
2012-05-10,CALENDAR,13.5
2012-05-10,GAME,44.5
2012-05-10,OCCASION,152.42000000000002
2012-05-11,APPAREL,61.849999999999994
2012-05-11,ARTWORK,1981.72
2012-05-11,BOOK,1633.96
2012-05-11,CALENDAR,36.160000000000004
2012-05-11,GAME,35.85
2012-05-11,OCCASION,173.64
2012-05-12,APPAREL,74.63
2012-05-12,ARTWORK,195.0
2012-05-12,BOOK,813.76
2012-05-12,CALENDAR,25.67
2012-05-12,OCCASION,125.44999999999999
2012-05-14,APPAREL,74.47
2012-05-14,ARTWORK,1913.6
2012-05-14,BOOK,1568.3000000000002
2012-05-14,CALENDAR,0.0
2012-05-14,GAME,9.95
2012-05-14,OCCASION,164.25
2012-05-14,OTHER,65.0
2012-05-15,APPAREL,79.75
2012-05-15,ARTWORK,284.53
2012-05-15,BOOK,846.74
2012-05-15,CALENDAR,40.49
2012-05-15,OCCASION,174.55
2012-05-15,OTHER,32.0
2012-05-16,ARTWORK,1185.0
2012-05-16,BOOK,286.15
2012-05-16,OCCASION,80.42
2012-05-17,ARTWORK,2373.55
2012-05-17,BOOK,63.0
2012-05-18,ARTWORK,890.6499999999999
2012-05-18,BOOK,15.08
2012-05-19,ARTWORK,875.0
2012-05-21,APPAREL,15.95
2012-05-21,ARTWORK,1215.8
2012-05-21,BOOK,484.95
2012-05-21,CALENDAR,23.98
2012-05-21,OCCASION,222.67
2012-05-22,ARTWORK,569.7599999999999
2012-05-22,BOOK,253.66
2012-05-22,CALENDAR,24.95
2012-05-22,OCCASION,211.71999999999997
2012-05-23,APPAREL,83.75
2012-05-23,ARTWORK,1488.3500000000001
2012-05-23,BOOK,213.76
2012-05-23,OCCASION,104.85000000000001
2012-05-24,ARTWORK,987.3499999999999
2012-05-24,BOOK,161.5
2012-05-24,GAME,11.0
2012-05-24,OCCASION,437.44999999999993
2012-05-25,APPAREL,46.25
2012-05-25,ARTWORK,1770.55
2012-05-25,BOOK,905.86
2012-05-25,CALENDAR,13.5
2012-05-25,OCCASION,268.75
2012-05-28,APPAREL,15.95
2012-05-28,ARTWORK,94.2
2012-05-28,BOOK,588.4
2012-05-28,GAME,117.99000000000001
2012-05-28,OCCASION,992.9400000000006
2012-05-29,ARTWORK,1951.1200000000001
2012-05-29,BOOK,695.89
2012-05-29,OCCASION,209.61
2012-05-30,APPAREL,28.7
2012-05-30,ARTWORK,1069.55
2012-05-30,BOOK,239.75
2012-05-30,CALENDAR,22.2
2012-05-30,OCCASION,110.80000000000001
2012-05-31,ARTWORK,1895.7400000000002
2012-05-31,BOOK,886.9399999999999
2012-05-31,OCCASION,855.9500000000003
2012-06-01,APPAREL,15.95
2012-06-01,ARTWORK,621.2499999999999
2012-06-01,BOOK,575.1500000000001
2012-06-01,CALENDAR,27.0
2012-06-01,OCCASION,659.8400000000001
2012-06-03,ARTWORK,130.00000000000003
2012-06-03,BOOK,748.7600000000001
2012-06-03,CALENDAR,9.31
2012-06-03,OCCASION,713.0800000000003
2012-06-04,APPAREL,15.95
2012-06-04,ARTWORK,4158.55
2012-06-04,BOOK,3329.9100000000003
2012-06-04,CALENDAR,11.99
2012-06-04,OCCASION,571.75
2012-06-05,ARTWORK,2476.1499999999996
2012-06-05,BOOK,1406.7499999999998
2012-06-05,CALENDAR,13.35
2012-06-05,OCCASION,487.22999999999996
2012-06-06,APPAREL,15.95
2012-06-06,ARTWORK,486.5999999999999
2012-06-06,BOOK,1770.9400000000028
2012-06-06,CALENDAR,54.25
2012-06-06,OCCASION,31.45
2012-06-06,OTHER,28.8
2012-06-07,ARTWORK,1360.6000000000001
2012-06-07,BOOK,783.9200000000003
2012-06-07,CALENDAR,10.67
2012-06-07,OCCASION,478.9599999999999
2012-06-07,OTHER,32.0
2012-06-08,APPAREL,0.0
2012-06-08,ARTWORK,2482.0499999999997
2012-06-08,BOOK,4779.749999999998
2012-06-08,GAME,9.0
2012-06-08,OCCASION,5134.149999999987
2012-06-09,BOOK,247.01
2012-06-09,OCCASION,280.67999999999995
2012-06-11,APPAREL,0.0
2012-06-11,ARTWORK,1687.91
2012-06-11,BOOK,1039.4900000000002
2012-06-11,CALENDAR,13.5
2012-06-11,OCCASION,475.6199999999999
2012-06-12,ARTWORK,1652.1
2012-06-12,BOOK,1242.8500000000001
2012-06-12,CALENDAR,11.99
2012-06-12,OCCASION,335.3999999999999
2012-06-13,APPAREL,90.74
2012-06-13,ARTWORK,2716.2000000000003
2012-06-13,BOOK,1619.3800000000006
2012-06-13,OCCASION,253.58999999999997
2012-06-14,ARTWORK,743.17
2012-06-14,BOOK,2037.1199999999997
2012-06-14,OCCASION,127.99000000000001
2012-06-14,OTHER,32.0
2012-06-15,ARTWORK,2278.1
2012-06-15,BOOK,1179.33
2012-06-17,BOOK,627.4300000000001
2012-06-17,OTHER,78.76
2012-06-18,APPAREL,14.35
2012-06-18,ARTWORK,2839.2
2012-06-18,BOOK,1317.0600000000002
2012-06-18,CALENDAR,25.34
2012-06-18,GAME,17.0
2012-06-18,OCCASION,95.3
2012-06-19,ARTWORK,1417.1500000000003
2012-06-19,BOOK,669.0200000000002
2012-06-19,GAME,8.5
2012-06-19,OCCASION,87.14999999999999
2012-06-20,APPAREL,0.0
2012-06-20,ARTWORK,2271.05
2012-06-20,BOOK,859.8100000000001
2012-06-20,GAME,28.9
2012-06-20,OCCASION,72.87
2012-06-21,ARTWORK,1376.4700000000012
2012-06-21,BOOK,665.5300000000002
2012-06-21,CALENDAR,24.17
2012-06-21,GAME,9.95
2012-06-21,OCCASION,2012.9700000000014
2012-06-22,ARTWORK,2204.9999999999995
2012-06-22,BOOK,2622.749999999998
2012-06-22,GAME,172.4
2012-06-22,OCCASION,358.21
2012-06-25,APPAREL,42.91
2012-06-25,ARTWORK,835.67
2012-06-25,BOOK,1015.1
2012-06-25,CALENDAR,28.35
2012-06-25,GAME,17.0
2012-06-25,OCCASION,157.32
2012-06-26,APPAREL,15.95
2012-06-26,ARTWORK,2978.0
2012-06-26,BOOK,1224.92
2012-06-26,CALENDAR,66.8
2012-06-26,OCCASION,411.78
2012-06-27,ARTWORK,1880.1
2012-06-27,BOOK,489.65
2012-06-27,OCCASION,109.51
2012-06-28,ARTWORK,729.7500000000001
2012-06-28,BOOK,1366.91
2012-06-28,CALENDAR,11.99
2012-06-28,OCCASION,151.58999999999997
2012-06-29,ARTWORK,1909.8200000000002
2012-06-29,BOOK,318.03999999999996
2012-06-29,OCCASION,675.9600000000002
2012-06-29,OTHER,57.85
2012-07-02,APPAREL,47.849999999999994
2012-07-02,ARTWORK,974.7
2012-07-02,BOOK,130.12
2012-07-02,OCCASION,492.59999999999985
2012-07-03,ARTWORK,2968.5899999999992
2012-07-03,BOOK,392.03
2012-07-03,CALENDAR,11.99
2012-07-03,OCCASION,401.9499999999999
2012-07-04,ARTWORK,348.55
2012-07-05,APPAREL,46.09
2012-07-05,ARTWORK,1334.1000000000001
2012-07-05,BOOK,1080.7099999999998
2012-07-05,CALENDAR,80.85
2012-07-05,OCCASION,454.6599999999999
2012-07-06,APPAREL,14.19
2012-07-06,ARTWORK,3032.17
2012-07-06,BOOK,1148.3800000000003
2012-07-06,GAME,9.95
2012-07-06,OCCASION,29.95
2012-07-09,APPAREL,211.81
2012-07-09,ARTWORK,1039.6000000000001
2012-07-09,BOOK,488.1999999999999
2012-07-09,CALENDAR,27.0
2012-07-09,OCCASION,255.67999999999995
2012-07-10,APPAREL,127.60000000000001
2012-07-10,ARTWORK,458.0799999999999
2012-07-10,BOOK,2058.2000000000003
2012-07-10,CALENDAR,55.5
2012-07-10,OCCASION,557.1699999999998
2012-07-11,APPAREL,197.27
2012-07-11,ARTWORK,480.6199999999998
2012-07-11,BOOK,1135.15
2012-07-11,OCCASION,384.4999999999999
2012-07-12,APPAREL,216.57999999999998
2012-07-12,ARTWORK,323.49999999999994
2012-07-12,BOOK,1280.2000000000003
2012-07-12,OCCASION,1832.160000000002
2012-07-13,APPAREL,44.33
2012-07-13,ARTWORK,1348.2500000000002
2012-07-13,BOOK,299.29999999999995
2012-07-13,OCCASION,158.35
2012-07-16,APPAREL,28.38
2012-07-16,ARTWORK,5570.77
2012-07-16,BOOK,515.85
2012-07-16,CALENDAR,28.5
2012-07-16,GAME,193.5
2012-07-16,OCCASION,2232.4100000000003
2012-07-17,APPAREL,95.7
2012-07-17,ARTWORK,1653.1000000000004
2012-07-17,BOOK,807.7500000000002
2012-07-17,CALENDAR,43.35
2012-07-17,GAME,9.95
2012-07-17,OCCASION,751.4300000000003
2012-07-17,OTHER,28.48
2012-07-18,APPAREL,46.25
2012-07-18,ARTWORK,2534.5699999999993
2012-07-18,BOOK,1133.53
2012-07-18,OCCASION,571.2299999999999
2012-07-19,ARTWORK,2535.4199999999996
2012-07-19,BOOK,680.61
2012-07-19,OCCASION,405.42999999999995
2012-07-20,ARTWORK,1889.5500000000002
2012-07-20,BOOK,568.9
2012-07-20,OCCASION,207.51
2012-07-23,APPAREL,15.95
2012-07-23,ARTWORK,5675.449999999999
2012-07-23,BOOK,1066.3999999999999
2012-07-23,CALENDAR,13.5
2012-07-23,GAME,17.96
2012-07-23,OCCASION,172.29999999999998
2012-07-24,APPAREL,60.28
2012-07-24,ARTWORK,785.52
2012-07-24,BOOK,759.2199999999998
2012-07-24,CALENDAR,91.89000000000001
2012-07-24,OCCASION,419.13999999999993
2012-07-25,ARTWORK,2396.65
2012-07-25,BOOK,194.76999999999998
2012-07-25,OCCASION,188.94999999999996
2012-07-26,ARTWORK,1433.3000000000002
2012-07-26,BOOK,392.7299999999999
2012-07-26,GAME,18.0
2012-07-26,OCCASION,97.6
2012-07-27,ARTWORK,1502.55
2012-07-27,BOOK,211.79999999999995
2012-07-27,CALENDAR,0.0
2012-07-27,GAME,8.5
2012-07-27,OCCASION,86.22
2012-07-30,APPAREL,63.8
2012-07-30,ARTWORK,3160.8999999999996
2012-07-30,BOOK,617.8699999999999
2012-07-30,OCCASION,26.95
2012-07-31,APPAREL,15.95
2012-07-31,ARTWORK,785.55
2012-07-31,BOOK,120.95
2012-07-31,CALENDAR,29.95
2012-08-01,APPAREL,14.19
2012-08-01,ARTWORK,3150.7400000000002
2012-08-01,BOOK,430.4
2012-08-01,GAME,281.7499999999999
2012-08-02,ARTWORK,2562.4
2012-08-02,BOOK,1031.5900000000001
2012-08-02,OCCASION,19.12
2012-08-03,APPAREL,15.95
2012-08-03,ARTWORK,546.8499999999999
2012-08-03,BOOK,892.5600000000003
2012-08-03,CALENDAR,351.49
2012-08-06,APPAREL,42.91
2012-08-06,ARTWORK,5084.800000000002
2012-08-06,BOOK,3615.4299999999976
2012-08-06,OTHER,57.85
2012-08-07,ARTWORK,1087.1
2012-08-07,BOOK,1159.57
2012-08-07,GAME,9.0
2012-08-08,APPAREL,15.95
2012-08-08,ARTWORK,3628.3500000000013
2012-08-08,BOOK,2287.5500000000006
2012-08-08,OCCASION,1571.650000000001
2012-08-09,ARTWORK,2107.15
2012-08-09,BOOK,452.1799999999999
2012-08-09,OCCASION,19.45
2012-08-10,ARTWORK,3200.1
2012-08-10,BOOK,905.5300000000001
2012-08-10,OCCASION,228.6
2012-08-13,APPAREL,15.95
2012-08-13,ARTWORK,4609.8
2012-08-13,BOOK,3692.799999999997
2012-08-13,CALENDAR,80.79
2012-08-13,GAME,9.95
2012-08-13,OCCASION,218.90999999999997
2012-08-14,APPAREL,15.95
2012-08-14,ARTWORK,1795.2
2012-08-14,BOOK,1546.7499999999995
2012-08-14,CALENDAR,65.44
2012-08-14,OCCASION,227.22999999999996
2012-08-15,ARTWORK,1228.55
2012-08-15,BOOK,1882.0300000000002
2012-08-15,OCCASION,53.9
2012-08-16,ARTWORK,1067.1
2012-08-16,BOOK,591.7
2012-08-16,OCCASION,33.849999999999994
2012-08-17,ARTWORK,540.0
2012-08-17,BOOK,759.8400000000003
2012-08-17,CALENDAR,119.85
2012-08-17,OCCASION,176.11999999999998
2012-08-20,ARTWORK,2503.3500000000004
2012-08-20,BOOK,1234.0300000000004
2012-08-20,OCCASION,388.18999999999994
2012-08-20,OTHER,32.0
2012-08-21,APPAREL,15.95
2012-08-21,ARTWORK,1243.55
2012-08-21,BOOK,1432.3700000000003
2012-08-21,CALENDAR,79.9
2012-08-21,OCCASION,381.9499999999999
2012-08-22,ARTWORK,1701.7099999999998
2012-08-22,BOOK,1807.7300000000002
2012-08-22,CALENDAR,11.99
2012-08-22,OCCASION,106.63000000000001
2012-08-23,ARTWORK,1874.1999999999998
2012-08-23,BOOK,1449.83
2012-08-23,OCCASION,202.99999999999997
2012-08-24,APPAREL,31.9
2012-08-24,ARTWORK,933.04
2012-08-24,BOOK,726.3500000000001
2012-08-24,GAME,1070.98
2012-08-24,OCCASION,80.97
2012-08-27,ARTWORK,2862.75
2012-08-27,BOOK,1171.5899999999997
2012-08-27,CALENDAR,10.67
2012-08-27,OCCASION,137.75
2012-08-28,ARTWORK,1746.22
2012-08-28,BOOK,1702.640000000001
2012-08-28,OCCASION,637.0300000000001
2012-08-29,APPAREL,63.8
2012-08-29,ARTWORK,2751.44
2012-08-29,BOOK,792.7500000000001
2012-08-29,CALENDAR,26.85
2012-08-29,GAME,9.0
2012-08-29,OCCASION,85.25999999999999
2012-08-30,ARTWORK,187.95
2012-08-30,BOOK,765.9900000000001
2012-08-30,OCCASION,77.85000000000001
2012-08-31,ARTWORK,1845.0
2012-08-31,BOOK,558.53
2012-08-31,OCCASION,151.1
2012-09-03,ARTWORK,1768.55
2012-09-04,ARTWORK,2238.01
2012-09-04,BOOK,632.7500000000001
2012-09-04,CALENDAR,130.34
2012-09-04,GAME,10.0
2012-09-04,OCCASION,93.35000000000001
2012-09-05,ARTWORK,278.57
2012-09-05,BOOK,724.6199999999999
2012-09-05,CALENDAR,13.35
2012-09-05,OCCASION,440.8499999999999
2012-09-06,ARTWORK,1967.1
2012-09-06,BOOK,1402.8500000000006
2012-09-06,GAME,9.95
2012-09-06,OCCASION,1097.7700000000004
2012-09-07,APPAREL,31.45
2012-09-07,ARTWORK,2153.6
2012-09-07,BOOK,394.9199999999999
2012-09-07,GAME,10.0
2012-09-07,OCCASION,31.45
2012-09-10,APPAREL,15.95
2012-09-10,ARTWORK,942.99
2012-09-10,BOOK,286.84
2012-09-10,CALENDAR,24.17
2012-09-10,OCCASION,402.31999999999994
2012-09-10,OTHER,0.0
2012-09-11,ARTWORK,783.92
2012-09-11,BOOK,972.4300000000003
2012-09-11,OCCASION,148.55
2012-09-11,OTHER,246.02
2012-09-12,ARTWORK,1336.49
2012-09-12,BOOK,1131.8600000000004
2012-09-12,CALENDAR,36.99
2012-09-12,OCCASION,242.07999999999996
2012-09-13,APPAREL,130.15
2012-09-13,ARTWORK,1951.75
2012-09-13,BOOK,612.9500000000002
2012-09-13,OCCASION,367.64
2012-09-14,ARTWORK,2050.8300000000004
2012-09-14,BOOK,612.75
2012-09-14,OCCASION,541.6400000000001
2012-09-14,OTHER,88.5
2012-09-17,APPAREL,26.6
2012-09-17,ARTWORK,9478.520000000002
2012-09-17,BOOK,737.1600000000001
2012-09-17,CALENDAR,23.490000000000002
2012-09-17,GAME,576.3
2012-09-17,OCCASION,612.23
2012-09-17,OTHER,29.95
2012-09-18,APPAREL,66.47
2012-09-18,ARTWORK,3634.8500000000013
2012-09-18,BOOK,1972.260000000001
2012-09-18,GAME,265.32
2012-09-18,OCCASION,383.90999999999997
2012-09-19,APPAREL,34.95
2012-09-19,ARTWORK,2538.7200000000003
2012-09-19,BOOK,373.28
2012-09-19,GAME,45.0
2012-09-19,OCCASION,413.81999999999994
2012-09-20,APPAREL,30.9
2012-09-20,ARTWORK,2571.5
2012-09-20,BOOK,1016.3100000000003
2012-09-20,CALENDAR,109.79
2012-09-20,OCCASION,252.14999999999998
2012-09-21,APPAREL,71.2
2012-09-21,ARTWORK,1116.49
2012-09-21,BOOK,258.09999999999997
2012-09-21,CALENDAR,2138.0400000000004
2012-09-21,GAME,10.0
2012-09-21,OCCASION,81.13000000000001
2012-09-24,APPAREL,14.95
2012-09-24,ARTWORK,4234.300000000001
2012-09-24,BOOK,503.35
2012-09-24,CALENDAR,1921.550000000002
2012-09-24,GAME,18.0
2012-09-24,OCCASION,263.17
2012-09-24,OTHER,0.0
2012-09-25,APPAREL,108.91000000000001
2012-09-25,ARTWORK,5224.099999999999
2012-09-25,BOOK,1075.6200000000003
2012-09-25,CALENDAR,317.15
2012-09-25,OCCASION,393.0899999999999
2012-09-26,APPAREL,15.95
2012-09-26,ARTWORK,2641.5499999999993
2012-09-26,BOOK,3124.419999999999
2012-09-26,CALENDAR,39.95
2012-09-26,OCCASION,511.26000000000005
2012-09-27,APPAREL,26.75
2012-09-27,ARTWORK,1190.01
2012-09-27,BOOK,877.93
2012-09-27,CALENDAR,36.94
2012-09-27,GAME,9.95
2012-09-27,OCCASION,155.49
2012-09-28,APPAREL,84.31
2012-09-28,ARTWORK,1638.0
2012-09-28,BOOK,77.9
2012-09-28,GAME,10.0
2012-09-28,OCCASION,733.2600000000004
2012-10-01,APPAREL,15.95
2012-10-01,ARTWORK,1993.75
2012-10-01,BOOK,349.39
2012-10-01,CALENDAR,79.85
2012-10-01,OCCASION,289.62000000000006
2012-10-02,APPAREL,135.85000000000002
2012-10-02,ARTWORK,3362.6800000000003
2012-10-02,BOOK,1586.560000000001
2012-10-02,CALENDAR,110.4
2012-10-02,OCCASION,69.97
2012-10-02,OTHER,0.0
2012-10-03,APPAREL,42.95
2012-10-03,ARTWORK,370.0
2012-10-03,BOOK,703.0100000000001
2012-10-03,CALENDAR,404.2499999999999
2012-10-04,APPAREL,45.849999999999994
2012-10-04,ARTWORK,1068.55
2012-10-04,BOOK,894.43
2012-10-04,CALENDAR,24.95
2012-10-05,APPAREL,42.95
2012-10-05,ARTWORK,738.55
2012-10-05,BOOK,436.0899999999999
2012-10-05,CALENDAR,329.45
2012-10-05,OCCASION,16.47
2012-10-08,APPAREL,85.9
2012-10-08,ARTWORK,4339.900000000001
2012-10-08,BOOK,852.3800000000005
2012-10-08,CALENDAR,79.85
2012-10-08,GAME,9.0
2012-10-09,APPAREL,89.12
2012-10-09,ARTWORK,1662.1699999999998
2012-10-09,BOOK,731.7700000000002
2012-10-09,CALENDAR,88.35000000000001
2012-10-09,GAME,335.64
2012-10-09,OCCASION,34.95
2012-10-10,ARTWORK,2371.0999999999995
2012-10-10,BOOK,277.42
2012-10-10,CALENDAR,86.9
2012-10-10,OCCASION,1559.1800000000007
2012-10-10,OTHER,0.0
2012-10-11,APPAREL,59.28
2012-10-11,ARTWORK,969.6500000000001
2012-10-11,BOOK,216.05999999999997
2012-10-11,CALENDAR,54.9
2012-10-11,OCCASION,53.68000000000001
2012-10-11,OTHER,78.76
2012-10-12,APPAREL,30.14
2012-10-12,ARTWORK,360.05
2012-10-12,BOOK,174.0
2012-10-12,CALENDAR,93.35000000000001
2012-10-12,OCCASION,80.63000000000001
2012-10-12,OTHER,65.0
2012-10-15,APPAREL,15.95
2012-10-15,ARTWORK,1990.05
2012-10-15,BOOK,185.94999999999996
2012-10-15,CALENDAR,38.45
2012-10-15,OCCASION,109.78999999999999
2012-10-16,APPAREL,145.45000000000002
2012-10-16,ARTWORK,635.0000000000001
2012-10-16,BOOK,66.0
2012-10-16,CALENDAR,13.35
2012-10-16,OCCASION,133.95
2012-10-16,OTHER,65.0
2012-10-17,APPAREL,83.07
2012-10-17,ARTWORK,2149.0499999999997
2012-10-17,BOOK,412.39
2012-10-17,CALENDAR,114.3
2012-10-17,OCCASION,174.21999999999997
2012-10-18,APPAREL,109.42
2012-10-18,ARTWORK,1527.0
2012-10-18,BOOK,169.68
2012-10-18,CALENDAR,68.4
2012-10-18,GAME,205.91
2012-10-18,OCCASION,247.25999999999996
2012-10-19,ARTWORK,1831.1
2012-10-19,BOOK,407.7199999999999
2012-10-19,CALENDAR,255.49999999999997
2012-10-19,GAME,18.0
2012-10-19,OCCASION,186.41
2012-10-22,APPAREL,53.17
2012-10-22,ARTWORK,5185.65
2012-10-22,BOOK,146.7
2012-10-22,CALENDAR,913.4000000000001
2012-10-22,OCCASION,18.51
2012-10-23,APPAREL,48.900000000000006
2012-10-23,ARTWORK,3768.200000000001
2012-10-23,BOOK,315.72
2012-10-23,CALENDAR,123.16000000000001
2012-10-23,GAME,16.490000000000002
2012-10-23,OCCASION,514.4399999999999
2012-10-24,ARTWORK,3834.3
2012-10-24,BOOK,5164.640000000003
2012-10-24,OCCASION,546.1
2012-10-24,OTHER,88.5
2012-10-25,ARTWORK,599.45
2012-10-25,BOOK,349.66
2012-10-25,CALENDAR,54.9
2012-10-26,ARTWORK,2011.55
2012-10-26,BOOK,89.25
2012-10-26,CALENDAR,115.63000000000001
2012-10-26,OCCASION,113.8
2012-10-28,ARTWORK,513.55
2012-10-29,APPAREL,114.12
2012-10-29,ARTWORK,4410.700000000001
2012-10-29,BOOK,31.9
2012-10-29,CALENDAR,33.0
2012-10-29,OCCASION,78.41
2012-10-30,APPAREL,14.95
2012-10-30,ARTWORK,795.55
2012-10-30,BOOK,127.85000000000001
2012-10-30,CALENDAR,486.15999999999997
2012-10-30,OCCASION,151.64000000000001
2012-10-31,APPAREL,99.45
2012-10-31,ARTWORK,2067.5400000000004
2012-10-31,BOOK,383.3099999999999
2012-10-31,CALENDAR,59.9
2012-10-31,OCCASION,66.97
2012-11-01,APPAREL,30.9
2012-11-01,ARTWORK,2941.3500000000004
2012-11-01,BOOK,513.8399999999999
2012-11-01,CALENDAR,225.45
2012-11-01,OCCASION,437.86999999999995
2012-11-02,ARTWORK,1754.3
2012-11-02,BOOK,355.64
2012-11-02,CALENDAR,216.55
2012-11-02,OCCASION,107.55000000000001
2012-11-05,APPAREL,130.17000000000002
2012-11-05,ARTWORK,5615.27
2012-11-05,BOOK,754.4600000000002
2012-11-05,CALENDAR,649.0400000000002
2012-11-05,OCCASION,321.15999999999997
2012-11-06,APPAREL,52.43000000000001
2012-11-06,ARTWORK,9750.829999999998
2012-11-06,BOOK,299.43
2012-11-06,CALENDAR,1025.6000000000004
2012-11-06,GAME,10.0
2012-11-06,OCCASION,358.31999999999994
2012-11-07,APPAREL,111.86000000000001
2012-11-07,ARTWORK,11749.44
2012-11-07,BOOK,484.1699999999999
2012-11-07,CALENDAR,822.1700000000005
2012-11-07,GAME,9.95
2012-11-07,OCCASION,605.8000000000001
2012-11-08,APPAREL,878.7100000000007
2012-11-08,ARTWORK,9293.61
2012-11-08,BOOK,2107.0000000000014
2012-11-08,CALENDAR,716.7000000000002
2012-11-08,GAME,39.8
2012-11-08,OCCASION,361.2
2012-11-08,OTHER,32.0
2012-11-09,APPAREL,42.589999999999996
2012-11-09,ARTWORK,6972.590000000001
2012-11-09,BOOK,1416.5000000000014
2012-11-09,CALENDAR,498.4499999999999
2012-11-09,OCCASION,627.3300000000002
2012-11-12,APPAREL,585.1500000000002
2012-11-12,ARTWORK,17393.69
2012-11-12,BOOK,1520.010000000001
2012-11-12,CALENDAR,726.2900000000001
2012-11-12,GAME,81.15
2012-11-12,OCCASION,857.5900000000003
2012-11-12,OTHER,79.65
2012-11-13,APPAREL,170.33999999999997
2012-11-13,ARTWORK,9819.660000000003
2012-11-13,BOOK,1445.1300000000003
2012-11-13,CALENDAR,238.67999999999995
2012-11-13,GAME,9.0
2012-11-13,OCCASION,492.1499999999999
2012-11-14,APPAREL,230.33
2012-11-14,ARTWORK,5015.3
2012-11-14,BOOK,385.48999999999995
2012-11-14,CALENDAR,379.89999999999986
2012-11-14,GAME,163.4
2012-11-14,OCCASION,170.68999999999997
2012-11-15,APPAREL,424.8500000000001
2012-11-15,ARTWORK,8594.270000000004
2012-11-15,BOOK,1012.0100000000007
2012-11-15,CALENDAR,674.7400000000001
2012-11-15,GAME,10.95
2012-11-15,OCCASION,1720.3700000000003
2012-11-16,APPAREL,66.49000000000001
2012-11-16,ARTWORK,7644.25
2012-11-16,BOOK,1121.71
2012-11-16,CALENDAR,631.5800000000002
2012-11-16,OCCASION,246.20000000000002
2012-11-16,OTHER,88.5
2012-11-17,ARTWORK,120.0
2012-11-19,APPAREL,143.07
2012-11-19,ARTWORK,17363.770000000004
2012-11-19,BOOK,6801.110000000002
2012-11-19,CALENDAR,526.42
2012-11-19,OCCASION,1282.34
2012-11-20,APPAREL,171.8
2012-11-20,ARTWORK,8751.280000000002
2012-11-20,BOOK,1316.17
2012-11-20,CALENDAR,463.49999999999983
2012-11-20,GAME,10.95
2012-11-20,OCCASION,906.3400000000003
2012-11-21,APPAREL,150.94
2012-11-21,ARTWORK,5920.9400000000005
2012-11-21,BOOK,565.61
2012-11-21,CALENDAR,613.4899999999999
2012-11-21,OCCASION,745.4700000000001
2012-11-21,OTHER,35.58
2012-11-22,ARTWORK,3188.6000000000004
2012-11-23,ARTWORK,10016.199999999999
2012-11-26,APPAREL,61.09
2012-11-26,ARTWORK,27548.079999999994
2012-11-26,BOOK,1326.1100000000001
2012-11-26,CALENDAR,1133.1800000000007
2012-11-26,GAME,7.99
2012-11-26,OCCASION,691.6500000000001
2012-11-27,APPAREL,37.849999999999994
2012-11-27,ARTWORK,8125.300000000002
2012-11-27,BOOK,1246.2200000000003
2012-11-27,CALENDAR,316.85999999999996
2012-11-27,GAME,9.85
2012-11-27,OCCASION,920.1099999999998
2012-11-28,APPAREL,92.43
2012-11-28,ARTWORK,12469.189999999997
2012-11-28,BOOK,1523.8400000000004
2012-11-28,CALENDAR,1508.1900000000019
2012-11-28,OCCASION,1495.2799999999993
2012-11-28,OTHER,65.0
2012-11-29,APPAREL,67.94
